0,1,2,3,4,5,6,7,8,9
"0,09572912892311924","0,0957291289231358","0,07394777662871736","0,11889504911597801","0,11048171083410127","0,11889504911858942","0,09572912892312259","0,0759688494981679","0,09572912892316024","0,11889504911190818"
"0,0930958677615204","0,09309586776162838","0,07158607059541125","0,12170017474375135","0,11704280099484017","0,12170017474900253","0,09309586776154223","0,07388713313498046","0,09309586776178819","0,12170017473553502"
"0,09816132168506704","0,09816132168515421","0,07501427780693808","0,11514017192603475","0,10924899062213261","0,11514017192989227","0,09816132168508465","0,07767092905438994","0,09816132168528327","0,11514017192002315"
"0,09661740100567257","0,0966174010057355","0,06956484965686","0,12282924826773048","0,1068081066988852","0,12282924827191274","0,09661740100568529","0,06866969482048271","0,09661740100582877","0,12282924826120674"
"0,09293923175130231","0,09293923175137496","0,0635854883024222","0,12558354054272444","0,12303035071220833","0,125583540547647","0,09293923175131699","0,06487661235450287","0,09293923175148243","0,12558354053501844"
"0,09903638940818109","0,09903638940816513","0,07757514036199363","0,11187017760595547","0,11586237907649997","0,11187017760775507","0,09903638940817777","0,0748063901119344","0,09903638940814084","0,11187017760319663"
"0,09465555563782112","0,09465555563782481","0,06920784436405676","0,12086740977699512","0,114865438170344","0,12086740977919298","0,09465555563782185","0,07470226558455939","0,09465555563783032","0,12086740977355367"
"0,09385422203409154","0,09385422203415426","0,0712207128318122","0,12094541274454726","0,11363683464924167","0,12094541274825435","0,09385422203410428","0,07688932615081642","0,09385422203424729","0,12094541273873076"
"0,09674901795847846","0,09674901795850532","0,07197147427219042","0,1160446791922804","0,11887806082594102","0,11604467919385412","0,09674901795848394","0,07402035549190411","0,09674901795854553","0,1160446791898167"
"0,0950744041107441","0,09507440411084671","0,06823589934331976","0,1238794045464187","0,11392315251537405","0,12387940455154776","0,09507440411076482","0,06590511806155509","0,09507440411099868","0,1238794045384303"
"0,0945091170913348","0,09450911709147793","0,06832079009674308","0,12210209729400631","0,11695555466057111","0,12210209730009611","0,09450911709136381","0,0703808949982496","0,09450911709169002","0,1221020972844672"
"0,09310357410490847","0,09310357410501538","0,06414663341532759","0,1276821412693029","0,11498356968890923","0,12768214127524594","0,09310357410493009","0,06540907667118974","0,09310357410517398","0,1276821412599967"
"0,09198291450818312","0,0919829145081455","0,07075505734702185","0,1245790607102187","0,1131017694403425","0,12457906071204265","0,0919829145081755","0,07447433305038616","0,09198291450808967","0,12457906070739436"
"0,09186910707711188","0,09186910707721153","0,06176926765067954","0,13088666121111797","0,11555408002788431","0,13088666121774417","0,09186910707713207","0,06254024038301008","0,09186910707735928","0,13088666120074918"
"0,09241093306400812","0,09241093306405966","0,062085165840894185","0,1284442246293531","0,1187500103890563","0,12844422463334126","0,09241093306401856","0,06418841762802344","0,09241093306413618","0,12844422462310923"
"0,09271363935391666","0,09271363935402947","0,06216905135581611","0,12665442503481775","0,12214645049895742","0,12665442504088867","0,0927136393539395","0,06486666562813864","0,0927136393541967","0,1266544250252991"
"0,09618052879529329","0,09618052879541251","0,06898858357685417","0,1204639110548421","0,11144694703713447","0,12046391106079735","0,09618052879531751","0,07345062104323992","0,09618052879558937","0,12046391104551932"
"0,09855687902169165","0,09855687902177597","0,07295896016028344","0,11382518798853024","0,11589432991385856","0,11382518799102359","0,0985568790217088","0,0754436298746337","0,0985568790219014","0,11382518798459267"
"0,09599635864332305","0,09599635864338205","0,06828409786866313","0,12190721807173004","0,1131128737336471","0,12190721807564577","0,09599635864333501","0,0688959396111703","0,09599635864346946","0,1219072180656341"
"0,09373642676936718","0,09373642676937825","0,07048814492472315","0,12335283169194614","0,1111788782491621","0,12335283169511503","0,09373642676936939","0,07332877467453187","0,0937364267693946","0,12335283168701225"
"0,09323878459143319","0,09323878459151451","0,06518804020835174","0,12516020322815177","0,11823311482636747","0,12516020323295887","0,09323878459144964","0,06814309691750933","0,09323878459163495","0,12516020322062854"
"0,09300686732551235","0,09300686732564624","0,07052827855490822","0,12269969696720133","0,11531901972654075","0,12269969697212747","0,09300686732553946","0,07402614151723004","0,09300686732584483","0,12269969695944934"
"0,09423714841504498","0,09423714841514026","0,06756341903526328","0,12225012771025495","0,1181428734698268","0,12225012771486625","0,09423714841506434","0,07059473070623237","0,09423714841528169","0,12225012770302512"
"0,09672692975936646","0,0967269297594511","0,06337378868556875","0,12310964440858047","0,11560581889021361","0,12310964441241731","0,09672692975938367","0,06478374016287189","0,09672692975957695","0,12310964440256984"
"0,09315058256095655","0,09315058256097253","0,0691191828033932","0,12311690463148253","0,11919337218784438","0,12311690463476944","0,09315058256095975","0,06973440087227392","0,0931505825609962","0,12311690462635146"
"0,09347912887313971","0,09347912887320219","0,06289766146699577","0,12860166628716496","0,11579818314699801","0,12860166629060174","0,09347912887315235","0,061582641033670504","0,09347912887329496","0,12860166628177983"
"0,09730843179003422","0,09730843179011922","0,07422321274856175","0,11515091217488528","0,1125682519824814","0,11515091217893565","0,09730843179005139","0,07852207158614162","0,09730843179024516","0,11515091216854433"
"0,09899278438130174","0,0989927843813325","0,07050001655010696","0,11569517126688822","0,11475876990154002","0,11569517127026165","0,09899278438130793","0,07168456222422659","0,09899278438137792","0,11569517126165645"
"0,09646033895096497","0,09646033895105358","0,06515898324755272","0,12228721773238999","0,11473912417181217","0,12228721773700175","0,0964603389509829","0,06739888358187818","0,09646033895118503","0,12228721772517878"
"0,0933596125467322","0,09335961254677491","0,0711961295324877","0,12248912355391607","0,11254070014057194","0,12248912355609565","0,09335961254674086","0,07535734947934503","0,09335961254683836","0,12248912355049729"
"0,0962134285554536","0,09621342855552484","0,06958310390029065","0,12128505069404402","0,11155432991070942","0,12128505069891424","0,096213428555468","0,07015369988748749","0,09621342855563009","0,12128505068647762"
"0,09556469184464284","0,09556469184477757","0,06747874300635606","0,12293033692034434","0,11276121577473572","0,12293033692698058","0,09556469184467012","0,0687102630825444","0,09556469184497718","0,12293033690997116"
"0,09398071453655785","0,09398071453667411","0,06833405526375427","0,12502458754035609","0,11079682013342473","0,12502458754698798","0,09398071453658136","0,06987250383883116","0,09398071453684628","0,12502458752998616"
"0,10475727365503637","0,10475727365511635","0,07968685432365122","0,10663504964890476","0,10307788909503943","0,10663504965037303","0,10475727365505258","0,07830101301495442","0,1047572736552348","0,10663504964663706"
"0,09628488025479712","0,0962848802548049","0,06895861595723866","0,11886712399189713","0,12134282792569533","0,11886712399293088","0,09628488025479867","0,06795766312272437","0,09628488025481625","0,1188671239902966"
"0,09238535816662069","0,09238535816667566","0,06563443742466699","0,12666886571985425","0,11588086057572719","0,12666886572463962","0,09238535816663183","0,06893667217605014","0,0923853581667572","0,1266688657123764"
"0,09556407266869572","0,09556407266873211","0,06633981646610053","0,125119826978748","0,11012027293126393","0,12511982698273064","0,0955640726687031","0,0659241389937026","0,09556407266878603","0,12511982697253737"
"0,09627931497224733","0,09627931497230488","0,06782687153724835","0,1200944526194017","0,11740071692273049","0,12009445262356176","0,09627931497225897","0,06937179379493526","0,09627931497239009","0,12009445261292116"
"0,09277224005217603","0,09277224005221155","0,06494165156936121","0,12530438678353104","0,12359583057901793","0,12530438678851435","0,09277224005218321","0,06446039729499864","0,092772240052264","0,12530438677574207"
"0,08968703872385694","0,08968703872390708","0,05952221978782714","0,13484789803586342","0,11819250031890213","0,1348478980413822","0,08968703872386709","0,05899343089316263","0,08968703872398116","0,1348478980272502"
"0,0947990089152442","0,09479900891532012","0,0664981267612693","0,1247283437633195","0,11266090636459425","0,12472834376803807","0,09479900891525955","0,06745989992556939","0,09479900891543247","0,12472834375595312"
"0,09506324992548121","0,0950632499255863","0,06609518521867243","0,1258313968835654","0,11002386620355692","0,1258313968895087","0,09506324992550245","0,06613375822810307","0,09506324992574197","0,12583139687428158"
"0,09395563676612172","0,09395563676612473","0,0691640713076929","0,12350037267076122","0,11570993387842261","0,12350037267316781","0,09395563676612233","0,06880232973842633","0,09395563676612904","0,12350037266703132"
"0,09507704700026649","0,0950770470003687","0,06895151129973794","0,12291695506846023","0,11263746961041386","0,12291695507345574","0,09507704700028717","0,06935196588585205","0,09507704700052025","0,1229169550606375"
"0,09896516621637041","0,09896516621646555","0,07043426535233907","0,1185069695223713","0,10880352182842404","0,11850696952715381","0,09896516621638966","0,06938063938897554","0,09896516621660655","0,11850696951490412"
"0,0978893831011903","0,09788938310119798","0,07287220063499578","0,116253492725071","0,11123138301557464","0,11625349272757453","0,09788938310119184","0,07557840577079848","0,09788938310120929","0,11625349272119621"
"0,09352003827107858","0,09352003827104341","0,06544170437915516","0,1290665623122364","0,11008518466385896","0,12906656231392916","0,09352003827107146","0,063193270936995","0,09352003827099108","0,12906656230964084"
"0,09155740939225182","0,0915574093922819","0,06337116042365497","0,12835985387220833","0,12187564788214787","0,12835985387626384","0,09155740939225786","0,06344399251071059","0,09155740939232641","0,12835985386589638"
"0,09624103214974139","0,09624103214978105","0,07219091869962711","0,12003468375298218","0,11119637922072871","0,12003468375635508","0,09624103214974934","0,07154452222345678","0,09624103214983955","0,12003468374773876"
"0,09876809359204894","0,09876809359213616","0,07795431745803154","0,11117239415105663","0,1107224569826996","0,1111723941548148","0,0987680935920666","0,08273366873970814","0,09876809359226547","0,11117239414517212"
"0,0999934723425133","0,09999347234252072","0,08335126454778717","0,1107315903063834","0,1051043082441604","0,1107315903077431","0,09999347234251472","0,07937576691953144","0,09999347234253111","0,11073159030431472"
"0,0962402932271407","0,09624029322722955","0,07475879087473293","0,11761145130400699","0,11092454822263387","0,11761145130756377","0,0962402932271587","0,07652113408373712","0,09624029322736144","0,11761145129843496"
"0,10005864472269263","0,10005864472281546","0,0780884795182188","0,11203342610140792","0,10562189802113393","0,11203342610633267","0,10005864472271746","0,07995476526798492","0,10005864472299754","0,11203342609369865"
"0,09930271327280717","0,09930271327295295","0,08111825721352374","0,110586537968134","0,10327737822535049","0,11058653797363606","0,0993027132728367","0,08663389756808135","0,09930271327316915","0,11058653795950843"
"0,09464278174381247","0,09464278174389885","0,062370778848902096","0,12587067497578425","0,11809468755947533","0,12587067498128068","0,09464278174382998","0,06335138169181266","0,09464278174402696","0,12587067496717674"
"0,09647319801645558","0,09647319801645898","0,06141514379221215","0,1245405474950886","0,11776332657853461","0,12454054749804257","0,09647319801645628","0,06130709507979505","0,09647319801646406","0,1245405474904921"
"0,09362467499735647","0,09362467499741489","0,06161173881158771","0,12762353081701786","0,11940528568382489","0,12762353082293768","0,09362467499736826","0,061613683067212724","0,09362467499750134","0,1276235308077782"
"0,09271489628628407","0,0927148962862719","0,06607243101208765","0,12726452357018575","0,11461511470154255","0,12726452357328868","0,09271489628628156","0,06665929843244019","0,09271489628625366","0,12726452356536397"
"0,09498327098605333","0,0949832709861183","0,07248279953875669","0,12172845586480695","0,10841392796309703","0,121728455869082","0,09498327098606647","0,07398482096167934","0,09498327098621451","0,12172845585812542"
"0,09857726369824867","0,09857726369828819","0,07380157775600787","0,11635500184842906","0,11301644337666526","0,11635500185098424","0,09857726369825663","0,0698079185303239","0,09857726369834657","0,11635500184444955"
"0,09311044733798236","0,0931104473380663","0,06368040574220998","0,1261866107618659","0,12238263015004337","0,12618661076672524","0,09311044733799936","0,06293534247266043","0,09311044733819059","0,12618661075425647"
"0,09783877227401905","0,09783877227403531","0,07530006027277006","0,11833137537749645","0,10918603948845532","0,1183313753795107","0,09783877227402225","0,06916468501121377","0,09783877227405889","0,1183313753744182"
"0,0970881196662835","0,09708811966642893","0,06980401598640563","0,11838209865891695","0,11432958963379589","0,11838209866523824","0,09708811966631298","0,07236761974096659","0,09708811966664453","0,11838209864900676"
"0,09600942253721868","0,09600942253735513","0,07006318001856161","0,11733997391283661","0,11955450916577258","0,11733997391791189","0,09600942253724634","0,07432469893068","0,09600942253755755","0,11733997390485963"
"0,09302198581938818","0,09302198581938899","0,070082454557429","0,12353585706447322","0,1188399854624181","0,12353585706580451","0,0930219858193883","0,06838204550990096","0,09302198581938986","0,12353585706241883"
"0,09558193956117114","0,09558193956116356","0,06746712237640216","0,12090876402112506","0,11819679489237916","0,12090876402357743","0,0955819395611696","0,06928203242452645","0,0955819395611522","0,12090876401733325"
"0,09454464603107401","0,09454464603113727","0,06708535268017417","0,1255416380887419","0,11222558704703282","0,1255416380941305","0,0945446460310867","0,06588556188501542","0,09454464603123046","0,1255416380803767"
"0,09524879975837289","0,09524879975841224","0,07309848780827624","0,12010759531116669","0,10831120174963828","0,12010759531497368","0,0952487997583809","0,07727232547710991","0,09524879975847063","0,1201075953051986"
"0,0984907285918414","0,09849072859187669","0,07111821183385422","0,11778967554650596","0,10982378012501483","0,11778967555016026","0,09849072859184853","0,07172606703616681","0,09849072859192883","0,11778967554080252"
"0,09566300759409123","0,0956630075941019","0,07394164050233501","0,11846935240956523","0,11238282990868095","0,11846935241128886","0,09566300759409335","0,07561544198482203","0,09566300759411754","0,11846935240690387"
"0,09706249171367147","0,09706249171371918","0,07327631304454578","0,11672328341422915","0,11237463746068366","0,11672328341810632","0,09706249171368107","0,07592923239937603","0,09706249171378958","0,11672328340819776"
"0,09181663837113818","0,09181663837121895","0,0670150213522592","0,12719875414226914","0,11519322989530922","0,12719875414645193","0,09181663837115459","0,06892893284316143","0,09181663837133874","0,12719875413569864"
"0,09682376126332577","0,09682376126343066","0,066703252340696","0,12302150368712697","0,11306894160204954","0,12302150369222749","0,09682376126334702","0,06386824994504837","0,09682376126358615","0,12302150367916202"
"0,09489952185032861","0,09489952185037696","0,06473614420513032","0,1256436569992077","0,11305592282739396","0,12564365700413305","0,09489952185033837","0,06567887457110884","0,09489952185044846","0,12564365699153374"
"0,09429082484926339","0,09429082484926204","0,062084638228074675","0,12681148913311063","0,11780484052636919","0,12681148913656742","0,09429082484926307","0,06251275445111315","0,09429082484925999","0,12681148912771642"
"0,0962915887382085","0,09629158873825765","0,0683577882064028","0,12048980956506393","0,12042232297474781","0,1204898095696762","0,09629158873821836","0,06458410517319954","0,09629158873832995","0,12048980955789527"
"0,09074944143080187","0,09074944143083248","0,06293212634429014","0,12904461734327946","0,1205959733533424","0,12904461734873404","0,09074944143080799","0,0663402825522496","0,0907494414308775","0,1290446173347846"
"0,09308751703247999","0,09308751703262355","0,06827357106067826","0,12399081134953605","0,11686838978593732","0,12399081135474208","0,0930875170325091","0,07053553697730078","0,09308751703283644","0,1239908113413564"
"0,09568802800164822","0,0956880280017004","0,0655465554240807","0,12329718430328515","0,11572382203590315","0,12329718430646423","0,09568802800165882","0,06608595762516267","0,09568802800177786","0,1232971842983188"
"0,09535042328939419","0,09535042328946926","0,06642469664308565","0,12452736997912321","0,11507952024654847","0,12452736998263997","0,09535042328940936","0,06351198001709188","0,09535042328958036","0,12452736997365768"
"0,09654262037166327","0,09654262037174675","0,06940871776359386","0,12102653847759863","0,11140089720339266","0,12102653848220248","0,09654262037168018","0,06994028811585412","0,0965426203718705","0,12102653847039753"
"0,09535795185853843","0,09535795185859795","0,06583383035332593","0,12180832386384974","0,11787355485524002","0,12180832386819423","0,09535795185855046","0,06943583576792811","0,09535795185868615","0,12180832385708905"
"0,08871064643130792","0,08871064643134062","0,06287186890251364","0,13336145478563405","0,11923417806263076","0,13336145478976247","0,08871064643131452","0,06296700295491493","0,08871064643138904","0,13336145477919206"
"0,09424006150669445","0,09424006150676648","0,06328142937227602","0,12689629903221558","0,11390995847193722","0,12689629903725538","0,09424006150670908","0,06515946903492642","0,09424006150687322","0,12689629902434613"
"0,09786082322434578","0,09786082322437727","0,07152598929589339","0,1179027082471211","0,11397885061211582","0,11790270825079702","0,09786082322435206","0,06934374245516808","0,09786082322442369","0,11790270824140583"
"0,09638288123187162","0,09638288123199036","0,06555597667790158","0,1225402899598539","0,11597796752750317","0,12254028996437928","0,09638288123189571","0,06531366098968566","0,09638288123216658","0,1225402899527521"
"0,09696780123071896","0,09696780123081628","0,06881767511401252","0,11558857986805038","0,12629103411077644","0,11558857987333962","0,09696780123073863","0,07025434625082598","0,09696780123096045","0,1155885798597607"
"0,09510981627353365","0,09510981627370702","0,06678949712157252","0,12440757076291746","0,11133208984043515","0,12440757076973116","0,09510981627356882","0,0682164356583404","0,0951098162739643","0,12440757075222958"
"0,09580951416533684","0,09580951416541063","0,07379486643474845","0,11950744361612767","0,11067016352498579","0,11950744362018438","0,09580951416535176","0,07377458253255206","0,0958095141655198","0,11950744360978262"
"0,09433877093757638","0,09433877093760937","0,06805226583231287","0,12498806912481569","0,11033849863212715","0,12498806912885527","0,09433877093758303","0,06928994441292644","0,09433877093765813","0,12498806911853566"
"0,0965681568090384","0,09656815680908407","0,06697920726092577","0,12217165984238176","0,11324309470654483","0,12217165984562543","0,09656815680904764","0,0669900912708688","0,09656815680915164","0,12217165983733172"
"0,09405086118408892","0,09405086118417683","0,06476715481664942","0,12662666107956988","0,11422261861920618","0,12662666108515386","0,09405086118410673","0,06492679859188653","0,09405086118430693","0,12662666107085468"
"0,10018512837983913","0,10018512837990183","0,07467217957544021","0,1142566204897987","0,1106563883259899","0,11425662049331547","0,10018512837985173","0,07116105711152652","0,10018512837999427","0,1142566204843422"
