runs,split,train_accuracy,train_precision,train_recall,train_fscore,test_accuracy,test_precision,test_recall,test_fscore
300,1,"0,7644444444444445","0,6842851523745968","0,624006864213688","0,6186679046066941","0,685","0,6050424790916678","0,5389725695760179","0,5266122686594724"
300,2,"0,7633333333333333","0,6949401234333005","0,6243422569222042","0,6223233318680907","0,715","0,6200139488101721","0,56964840763379","0,5488433773472312"
300,3,"0,7683333333333333","0,6703158559552553","0,6223472370022043","0,6134707254815774","0,635","0,614577717265768","0,5067564134599368","0,5063689481418447"
300,4,"0,7711111111111111","0,6879025404202743","0,6284140131613092","0,6240489082604213","0,625","0,487831888794165","0,4795916668571067","0,45933972310238813"
300,5,"0,7605555555555555","0,6527607173389706","0,6152339214558274","0,6059797787566408","0,73","0,6211501543097373","0,5782033309579012","0,5600035544602635"
300,6,"0,7644444444444445","0,6795195585027793","0,6230106908461053","0,6185440425433127","0,665","0,5332038922038922","0,5210720036806993","0,5031586974629118"
300,7,"0,7627777777777778","0,6758270286281076","0,6179467997346163","0,6125735282612945","0,68","0,5988131785957873","0,5412631481429436","0,5280779533759098"
300,8,"0,7605555555555555","0,6565567115182382","0,6165280068563307","0,6096511547086444","0,69","0,5870616366034322","0,5506992704179404","0,5393106682419269"
300,9,"0,7611111111111111","0,6786005238764125","0,6190462372150675","0,613783269023719","0,71","0,5134360811952277","0,5537171183136437","0,52539725994295"
300,10,"0,7655555555555555","0,6922489294649197","0,6253174242314714","0,6231217807305726","0,675","0,4947322118161698","0,5279202431751158","0,5038973325950246"
300,11,"0,7666666666666667","0,6904596383435823","0,6236767745245997","0,6182290766477838","0,705","0,5893923781728659","0,5622498350946626","0,5525717921826101"
300,12,"0,7688888888888888","0,6800794041061873","0,6239738227009978","0,6168152007772776","0,68","0,561242949987136","0,5464489016175673","0,5342815403083356"
300,13,"0,7633333333333333","0,6737436533384138","0,6197164872957213","0,6139112286094226","0,72","0,7276467068572332","0,5824896632880141","0,583847740162795"
300,14,"0,755","0,6598850125159251","0,6112718525194747","0,604731716618556","0,695","0,49749607333910373","0,5376094495142834","0,5112297897620521"
300,15,"0,7661111111111111","0,6641084453205728","0,6227866660276331","0,6150628168234624","0,71","0,5237742742742744","0,5561969816373864","0,5316047693840671"
300,16,"0,7672222222222222","0,6756424348925315","0,6245981014292192","0,6192008271105096","0,7","0,5278727721081544","0,5504319070623418","0,5329834290167635"
300,17,"0,765","0,6803551777071529","0,6247685441513867","0,6218352095786759","0,685","0,5032781787970584","0,5253709168542928","0,4965193473984346"
300,18,"0,7583333333333333","0,6682588980961018","0,6170918115528147","0,6108664987056389","0,675","0,5913157213157213","0,5360992393984721","0,5251105358591923"
