runs,split,train_accuracy,train_precision,train_recall,train_fscore,test_accuracy,test_precision,test_recall,test_fscore
300,1,"0,6238888888888889","0,5619552882831635","0,5917243080448161","0,5661225264087653","0,575","0,5093706110081968","0,5019535142379971","0,5000211434082401"
300,2,"0,6227777777777778","0,5645329519965034","0,5949660185316503","0,5668801181522446","0,59","0,5400089977973945","0,5679315043333034","0,5364202969965634"
300,3,"0,62","0,5573864554708978","0,586848959974397","0,5596577488184853","0,56","0,5202991452991452","0,49904973795153706","0,5042359467592946"
300,4,"0,6133333333333333","0,5540289101652414","0,5882851168404333","0,5573155062399316","0,645","0,5539914021164021","0,5539818695707485","0,5435986169648659"
300,5,"0,6266666666666667","0,5691950476048483","0,6005229123593683","0,5713348671013204","0,605","0,5205061979091018","0,5137742678446118","0,5112992690661103"
300,6,"0,6166666666666667","0,5572217220018073","0,5879397975508316","0,5565706538478766","0,59","0,5289669267930137","0,5394266160570509","0,5262758229580037"
300,7,"0,6316666666666667","0,5693479178946544","0,6022862692390849","0,5739705437407537","0,56","0,5182028103595261","0,5361914910891893","0,5145396630170779"
300,8,"0,6244444444444445","0,5680510244489365","0,6064079421209271","0,5713533926990294","0,585","0,49748780905863665","0,5005354657656447","0,49072166751729407"
300,9,"0,6188888888888889","0,5623669657025872","0,5925517013051829","0,5664495914092063","0,655","0,5638339477649822","0,5637501191227269","0,5582429948634638"
300,10,"0,62","0,5579938900031616","0,5891915015872481","0,5603429635586827","0,6","0,5254271206690562","0,5485114997446331","0,5163711609236736"
300,11,"0,6211111111111111","0,5617344983755864","0,5997405669468961","0,5650148390633716","0,56","0,47803410746959135","0,4670235814632367","0,47102605594253194"
300,12,"0,6227777777777778","0,5600442748155662","0,5900569316919212","0,5638628284414942","0,58","0,5083681580740405","0,5058825928915884","0,4944412689185187"
300,13,"0,6255555555555555","0,5665652630496134","0,5934956704640167","0,5674982043956122","0,585","0,5174529702753388","0,522994939496064","0,5170785978422869"
300,14,"0,6205555555555555","0,5624092989780123","0,5945811117292286","0,5667304860766829","0,62","0,5468406593406592","0,5731974797488412","0,5455175737377024"
300,15,"0,62","0,5624162052750876","0,5895805647277808","0,5612607915108758","0,585","0,5110645245559039","0,5456131596604706","0,5084975896340749"
300,16,"0,6138888888888889","0,5570059942806489","0,5959985034932911","0,5584782054286808","0,6","0,532973692973693","0,5178830227743272","0,5194601703543459"
300,17,"0,625","0,5631042466336352","0,5881116218118765","0,5651902369354918","0,585","0,5173330783288707","0,5414040108797141","0,5120529091426318"
300,18,"0,6222222222222222","0,5634686576608644","0,5890446474931573","0,56272881612959","0,575","0,520342214651652","0,549251561642866","0,516287109715681"
300,19,"0,6155555555555555","0,5627193919633886","0,5996623676329182","0,5638598569584927","0,675","0,5718078480659126","0,5726041231341523","0,5707686660772485"
300,20,"0,6261111111111111","0,5660426770805955","0,594731478741662","0,5715391299796936","0,565","0,5249726645043983","0,544296079981987","0,5179088729803412"
300,21,"0,6277777777777778","0,5737623688903396","0,6105583733811503","0,5752210102285966","0,535","0,4672217204325464","0,4507006371661545","0,4544888906393515"
300,22,"0,6183333333333333","0,5601838490424265","0,593013463386552","0,5607554341131701","0,6","0,5293025052750453","0,5275865806413033","0,5211833693916782"
300,23,"0,6288888888888889","0,569574893086758","0,6041869444331478","0,5737715261353433","0,615","0,5405191162273911","0,5257557973150178","0,5238601035060869"
300,24,"0,6183333333333333","0,5603283763348395","0,5937676652307158","0,5630061274505248","0,6","0,5315572511224685","0,5288367188210612","0,5244416424168378"
300,25,"0,6172222222222222","0,5576583321675944","0,5877195990204225","0,5610972342799126","0,62","0,562246795072882","0,5895042747541901","0,5533039178002881"
300,26,"0,6227777777777778","0,5642091745957909","0,5977335284397631","0,5687723104859196","0,585","0,5288892007822399","0,5544941913963652","0,5306704310370022"
300,27,"0,625","0,564059986608297","0,5930074307263287","0,5664141564848625","0,535","0,48206349206349214","0,4656000055168853","0,467200140522736"
300,28,"0,6244444444444445","0,5642496987178909","0,5921115678092668","0,5673744340405513","0,61","0,5413333333333334","0,5782632975152157","0,5475108007962881"
300,29,"0,6183333333333333","0,5615702423529985","0,5949934850447984","0,5613578538371016","0,59","0,5231131187652927","0,5539446882175518","0,5216607337246435"
300,30,"0,6188888888888889","0,5595121219846217","0,5871239269404367","0,5607306652512868","0,66","0,586055491161982","0,5622971824527296","0,5686464890117582"
300,31,"0,6222222222222222","0,5664093821195088","0,6047220726692475","0,5689783292207856","0,59","0,5243170024420024","0,513111939146422","0,5145556393886984"
300,32,"0,6211111111111111","0,5624090180161202","0,5975801249790754","0,5649420493571616","0,63","0,5555445629639177","0,5812470847909379","0,5537679899216157"
300,33,"0,6277777777777778","0,5699273357861535","0,6054803738071307","0,5762048487192583","0,56","0,5332302664655606","0,5530097451274363","0,5232854454778498"
300,34,"0,6277777777777778","0,5673755387992597","0,6002566927198723","0,572025442658729","0,56","0,48721772767462423","0,49175140744547574","0,48303209273904485"
300,35,"0,6216666666666667","0,5631999480638455","0,5957122246913304","0,5639473089275412","0,54","0,45671649243041434","0,47121586453120284","0,45635060316305626"
300,36,"0,6161111111111112","0,5553812900418247","0,5806278823864838","0,5580985072949038","0,63","0,5554248849601173","0,5836936392914653","0,5598505735412321"
300,37,"0,6216666666666667","0,5634490998094419","0,5917934292880727","0,5641345656014127","0,57","0,48938597355670527","0,4797743776068584","0,476951848143393"
300,38,"0,6205555555555555","0,5632021065009079","0,5940941235430499","0,5636669844150524","0,595","0,5455535296621885","0,5706879582007459","0,5367992977591787"
300,39,"0,6133333333333333","0,5579472683022175","0,5886931120414886","0,5580683289598778","0,625","0,5477244977244977","0,5435750245971607","0,5423313506155738"
300,40,"0,6177777777777778","0,5572769001049592","0,5855766474781173","0,557735919979557","0,585","0,5066968458272807","0,5063711001642036","0,5017201193257195"
300,41,"0,6177777777777778","0,5588858711753811","0,5884387788612124","0,5590877843332106","0,635","0,5501423444976077","0,5439799376868343","0,5434821675144919"
300,42,"0,6161111111111112","0,5594114592188464","0,5877439197483344","0,561306800130124","0,585","0,5353418692549127","0,5591922414860945","0,5292575422024003"
300,43,"0,6205555555555555","0,5640220629210402","0,5939166648576946","0,5672946945143548","0,605","0,5421233164983165","0,5885431643152782","0,5513664106176356"
300,44,"0,6172222222222222","0,556492827425064","0,5948692952017457","0,5608966791503367","0,605","0,5550090245835777","0,5233236786378563","0,5337861028313904"
300,45,"0,6272222222222222","0,5650264967838861","0,5962140503000579","0,5679326351023133","0,575","0,4836176142697882","0,4855309909787711","0,4824793771536598"
300,46,"0,6233333333333333","0,5670445585953989","0,6005591168385964","0,5675335233775759","0,59","0,5105062401626217","0,4950957556935817","0,49592604901469556"
300,47,"0,6205555555555555","0,561130612729748","0,5904769188995244","0,562577706117241","0,61","0,5421535131535131","0,5231960097305366","0,524919164297768"
300,48,"0,6211111111111111","0,5599181157448514","0,5905586958473584","0,5644558587193155","0,575","0,4995316764451424","0,4978686450425581","0,4893159099996366"
300,49,"0,6211111111111111","0,5623717871771196","0,5950581954876978","0,5651842024310514","0,59","0,5315361480624639","0,5242456395159455","0,5234333531392354"
300,50,"0,6222222222222222","0,5630712164467828","0,5935575015818577","0,5671185295347789","0,58","0,5322744755244755","0,5917318538532931","0,5387161172320794"
300,51,"0,6233333333333333","0,5599988878963799","0,5899095787506807","0,5631695255010134","0,53","0,4896527573496884","0,5179020707900018","0,4898348809672107"
300,52,"0,6227777777777778","0,5679281227983229","0,5980103036241202","0,5699618225429988","0,605","0,5339662138627655","0,5207737530807245","0,5254738068976874"
300,53,"0,6144444444444445","0,5575716220173618","0,5873382568683507","0,5557109551763533","0,665","0,5836044932079415","0,5959417032936523","0,5856688447545854"
300,54,"0,625","0,5669342624253406","0,598148067583094","0,5709720528161368","0,6","0,5257089577089576","0,5178280643344482","0,5172641732016461"
300,55,"0,6216666666666667","0,5634184194151128","0,5914564298670181","0,5642443311107087","0,57","0,49504665362197126","0,49952163329103894","0,49180856107611026"
300,56,"0,6188888888888889","0,5580967799717926","0,5879411773921175","0,5601576678050179","0,6","0,5520199444972584","0,5886660340464689","0,5547994737857154"
300,57,"0,6155555555555555","0,5552384024977275","0,5892476544645735","0,5576687248375228","0,62","0,5636470260618868","0,5795931271059148","0,553142050015115"
300,58,"0,6183333333333333","0,5598549308854823","0,5938721175518711","0,5613978042971061","0,575","0,4994457662784345","0,4723676285824624","0,4736171327148771"
300,59,"0,6177777777777778","0,5615301708364273","0,595742071255905","0,5662127150316646","0,615","0,5480993737445351","0,5839724521133817","0,5549712653219033"
300,60,"0,6272222222222222","0,5661312929842485","0,5955533323151794","0,5703225037234367","0,56","0,49684905372405364","0,4812848040265581","0,4842750015366648"
300,61,"0,6316666666666667","0,573327927945026","0,6064884546118721","0,5769186123352387","0,545","0,5010233792576593","0,5229462268255372","0,489366894354241"
300,62,"0,6161111111111112","0,5560390649543814","0,5883245996088462","0,5582765590516565","0,605","0,5338050674815381","0,5284916569493031","0,5242505585614687"
300,63,"0,6211111111111111","0,5634789621765885","0,5937178687862404","0,5649941511378225","0,575","0,5128428517360406","0,49969226391077964","0,49676694445851133"
300,64,"0,6138888888888889","0,5530693728885947","0,5809723769020632","0,555962361733505","0,575","0,4967791218637993","0,4937587783267766","0,4896510728693391"
300,65,"0,6222222222222222","0,5646125378920562","0,5917465842999605","0,563417681374641","0,57","0,484874458874459","0,487633186488799","0,4814020700459074"
300,66,"0,6183333333333333","0,5596361825101211","0,5917286730234104","0,5625538756674268","0,635","0,5672494888919177","0,5922216471129514","0,5686959405718172"
300,67,"0,6122222222222222","0,5497883097725861","0,578428060522242","0,5512237855871513","0,64","0,5781565934065933","0,598031442603054","0,5675531657095921"
300,68,"0,62","0,5611439353538019","0,5986811134524196","0,5652351984781271","0,6","0,5224317711274233","0,5226455885215476","0,5156933877089975"
300,69,"0,6211111111111111","0,5637875498139943","0,5954047888943192","0,5664273247380492","0,58","0,5340236412945124","0,5481284427814105","0,5343034257017307"
300,70,"0,6272222222222222","0,5662773551579435","0,5966133683758207","0,5673487113275154","0,585","0,5234667647379319","0,5137826896991065","0,51139538262668"
300,71,"0,63","0,5690212642238259","0,6030013708294009","0,5722794382933001","0,55","0,47142436421208805","0,5024302485509382","0,4760666584666432"
300,72,"0,6216666666666667","0,5648720056929212","0,5961552865094868","0,5684109667304311","0,57","0,5259729210763695","0,5278264820581163","0,5232043365892456"
300,73,"0,6194444444444445","0,560981186474578","0,5930923854478349","0,5643496832458593","0,615","0,5628391053391054","0,5865462834821906","0,5567109031991225"
300,74,"0,6233333333333333","0,561338434681195","0,5923009518017833","0,5623682868955934","0,59","0,5340483654276758","0,5295534575459129","0,526011312092465"
300,75,"0,6233333333333333","0,5626762536513984","0,595146008089619","0,5660490923799142","0,6","0,54424692882317","0,5650087190787606","0,5400527554511636"
300,76,"0,6194444444444445","0,559540862522282","0,5886561754573586","0,5590156785257532","0,655","0,5776311585642213","0,5610179434092478","0,5633228593334977"
300,77,"0,615","0,5545794054095723","0,5836516761353522","0,5564911845823682","0,615","0,5281576566678521","0,5214551097287671","0,5234937985685163"
300,78,"0,6261111111111111","0,5654463809275938","0,5975952569217065","0,5697749914894985","0,595","0,5545560598821468","0,5812975323908829","0,5492966823092874"
300,79,"0,62","0,5608665296954582","0,5919632603591667","0,5620530787772425","0,58","0,4984655909224875","0,5089548865587317","0,4995724428446263"
